DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,DATA_SOURCE:Data Source,COUNTRY_NOTES:Country notes,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,ARE: United Arab Emirates,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.24744119,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.175363324,1.322568149,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARE: United Arab Emirates,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.235663905,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.143368274,1.332983977,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARE: United Arab Emirates,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,1.225920692,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.110146626,1.350533467,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARE: United Arab Emirates,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,1.210528484,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.069224351,1.369056513,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARE: United Arab Emirates,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,1.192488219,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.0177472,1.385632065,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,1.483552511,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.447210257,1.520533398,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,1.431770102,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.398616623,1.466552612,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,1.377587302,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.345182708,1.411044432,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,1.32028126,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.28987285,1.351657481,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,1.266064338,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.236423477,1.296798547,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,1.210937136,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.181820339,1.240352605,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,1.16092571,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.131909778,1.190471278,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,1.109116171,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.081144753,1.138176088,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,1.055074471,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.025522869,1.085737026,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,1.004478704,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.968013361,1.042693955,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.955831885,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.905291397,1.009694027,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,1.731680324,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.692152145,1.771126658,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,1.681494524,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.643580258,1.719929372,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,1.618384294,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.582017609,1.655758762,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,1.553133994,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.520148194,1.587363134,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,1.488501762,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.45604133,1.521359558,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,1.425193049,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.392707206,1.456957916,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.358890794,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.327579109,1.390693956,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.296992077,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.26675124,1.327488825,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,1.232355995,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.201092654,1.265175031,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,1.16657526,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.125579729,1.207940816,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARG: Argentina,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,1.105629876,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.048218004,1.165479651,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,1.904006843,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.590754363,2.252766379,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,1.802542539,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.497057979,2.145857897,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,1.706481591,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.412526793,2.042797661,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,1.620838128,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.333300286,1.948316308,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,1.540182543,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.263407449,1.866026265,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,1.465446567,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.193777576,1.79006354,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,1.396260561,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.12683356,1.722681119,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,1.330655483,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.062186037,1.659010925,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,1.269881084,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.997546256,1.599277007,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,1.215171861,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.931492159,1.545687812,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,1.162580799,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.872898116,1.496965971,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,2.319698712,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.943985595,2.721155197,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,2.195267107,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.833101392,2.588897375,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,2.081835481,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.729576952,2.458060015,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,1.976144099,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.632350597,2.349081053,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,1.877009754,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.543945284,2.248298424,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,1.784095325,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.459960026,2.157895749,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.697417603,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.378011172,2.07314315,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.619249081,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.298382945,1.996482913,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,1.545505428,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.220557498,1.926227555,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,1.477490005,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.136889931,1.864613867,A: Normal value
UNICEF:CME(1.0): Child Mortality,ARM: Armenia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,1.417661457,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.066621265,1.809170721,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,1.320155694,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.147298733,1.509637459,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,1.232774446,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.073529783,1.41495515,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,1.148908197,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.995344395,1.326746397,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,1.071835299,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.920584591,1.250590008,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,1.003036326,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.84724835,1.19073265,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,0.942936966,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.777122929,1.143522084,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,0.890537599,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.714543755,1.109817576,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,0.84248743,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.655443459,1.083454173,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.801638025,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.603664455,1.062903147,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.765586048,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.556126084,1.05221161,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.73947938,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.516449423,1.050388528,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,1.599792004,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.398282809,1.830415181,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,1.494738458,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.301817025,1.711654085,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,1.395043999,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.205850655,1.606984574,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,1.301027379,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.114840619,1.511598073,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,1.216297609,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,1.027363545,1.441043695,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,1.141403938,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.947558989,1.382495388,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,1.082732131,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.872137263,1.340249177,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2016,1.022096001,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.797691792,1.304901689,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2017,0.973962287,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.732571628,1.29077216,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2018,0.930484932,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.676905477,1.275495882,A: Normal value
UNICEF:CME(1.0): Child Mortality,ATG: Antigua and Barbuda,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2019,0.895848081,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.627010583,1.27367669,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2009,0.723587912,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.700674817,0.746608567,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2010,0.686035561,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.663426088,0.708450479,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2011,0.649660604,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.629119835,0.670469161,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2012,0.614263761,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.593387771,0.635703481,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2013,0.585478271,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.566581382,0.604805249,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2014,0.556967299,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.535923167,0.578324045,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2015,0.539786801,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.520798972,0.559191112,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2016,0.524357873,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.505183295,0.543863681,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2017,0.511972734,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.491415498,0.53220615,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2018,0.501383289,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.477047026,0.525850411,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),F: Female,_T: Total,2019,0.491982167,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.46166829,0.524302332,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2009,0.914356963,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.890266171,0.9400735,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2010,0.866609807,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.842865531,0.891661307,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2011,0.817534141,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.794852066,0.840270275,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2012,0.773768942,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.751215208,0.796580703,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2013,0.733392673,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.712745598,0.754447921,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2014,0.704249366,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.681376361,0.727217869,A: Normal value
UNICEF:CME(1.0): Child Mortality,AUS: Australia,CME_MRY1T4: Child mortality rate (aged 1-4 years),M: Male,_T: Total,2015,0.677353451,UN_IGME,,,D_PER_1000_1: Deaths per 1000 children aged 1,0.656602424,0.698646619,A: Normal value
